Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498917360,7/1/2017 6:56 AM,55.4 °F,50.0 °F,82%,29.97 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1495471620,5/22/2017 9:47 AM,69.8 °F,53.6 °F,56%,30.00 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1495475580,5/22/2017 10:53 AM,75.2 °F,55.4 °F,50%,29.99 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1495478820,5/22/2017 11:47 AM,78.8 °F,55.4 °F,44%,29.98 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495482420,5/22/2017 12:47 PM,84.2 °F,55.4 °F,37%,29.96 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Clear
1495486020,5/22/2017 1:47 PM,86.0 °F,55.4 °F,35%,29.95 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1495489620,5/22/2017 2:47 PM,87.8 °F,55.4 °F,33%,29.94 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1495493220,5/22/2017 3:47 PM,86.0 °F,55.4 °F,35%,29.93 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1495497240,5/22/2017 4:54 PM,86.0 °F,53.6 °F,33%,29.93 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1495504500,5/22/2017 6:55 PM,82.4 °F,46.4 °F,28%,29.92 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1495507800,5/22/2017 7:50 PM,75.2 °F,53.6 °F,47%,29.94 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1495511220,5/22/2017 8:47 PM,69.8 °F,57.2 °F,64%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495514820,5/22/2017 9:47 PM,69.8 °F,57.2 °F,64%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495374420,5/21/2017 6:47 AM,62.6 °F,48.2 °F,59%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495378020,5/21/2017 7:47 AM,68.0 °F,48.2 °F,49%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495381620,5/21/2017 8:47 AM,71.6 °F,50.0 °F,46%,29.93 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1495385220,5/21/2017 9:47 AM,77.0 °F,50.0 °F,39%,29.94 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1495388820,5/21/2017 10:47 AM,80.6 °F,53.6 °F,39%,29.95 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1495392420,5/21/2017 11:47 AM,84.2 °F,55.4 °F,37%,29.94 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1495396020,5/21/2017 12:47 PM,87.8 °F,53.6 °F,31%,29.92 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1495399620,5/21/2017 1:47 PM,89.6 °F,53.6 °F,29%,29.91 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1495403220,5/21/2017 2:47 PM,91.4 °F,51.8 °F,26%,29.90 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1495406820,5/21/2017 3:47 PM,91.4 °F,50.0 °F,24%,29.90 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
1495410420,5/21/2017 4:47 PM,91.4 °F,48.2 °F,23%,29.89 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1495414200,5/21/2017 5:50 PM,89.6 °F,48.2 °F,24%,29.89 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1495417800,5/21/2017 6:50 PM,86.0 °F,48.2 °F,27%,29.90 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1495421220,5/21/2017 7:47 PM,78.8 °F,51.8 °F,39%,29.91 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1495424820,5/21/2017 8:47 PM,73.4 °F,55.4 °F,53%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495428660,5/21/2017 9:51 PM,69.8 °F,53.6 °F,56%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1495288020,5/20/2017 6:47 AM,59.0 °F,46.4 °F,63%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495291620,5/20/2017 7:47 AM,64.4 °F,46.4 °F,52%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495295220,5/20/2017 8:47 AM,69.8 °F,46.4 °F,43%,29.99 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495298880,5/20/2017 9:48 AM,77.0 °F,44.6 °F,32%,29.98 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495303080,5/20/2017 10:58 AM,80.6 °F,46.4 °F,30%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495306440,5/20/2017 11:54 AM,84.2 °F,44.6 °F,25%,29.96 in,10.0 mi,North,  -,  -,N/A,	 ,Clear
1495309620,5/20/2017 12:47 PM,86.0 °F,46.4 °F,25%,29.95 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1495316820,5/20/2017 2:47 PM,89.6 °F,44.6 °F,21%,29.92 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1495320420,5/20/2017 3:47 PM,91.4 °F,46.4 °F,21%,29.91 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1495324020,5/20/2017 4:47 PM,89.6 °F,46.4 °F,22%,29.89 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1495331220,5/20/2017 6:47 PM,84.2 °F,46.4 °F,27%,29.89 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1495334820,5/20/2017 7:47 PM,80.6 °F,46.4 °F,30%,29.90 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1495338420,5/20/2017 8:47 PM,78.8 °F,39.2 °F,24%,29.91 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1495342020,5/20/2017 9:47 PM,75.2 °F,41.0 °F,29%,29.92 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1495201620,5/19/2017 6:47 AM,57.2 °F,44.6 °F,63%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495205220,5/19/2017 7:47 AM,62.6 °F,44.6 °F,52%,29.98 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495208880,5/19/2017 8:48 AM,69.8 °F,44.6 °F,40%,29.99 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495216740,5/19/2017 10:59 AM,80.6 °F,44.6 °F,28%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495219620,5/19/2017 11:47 AM,82.4 °F,44.6 °F,26%,29.96 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495223220,5/19/2017 12:47 PM,86.0 °F,44.6 °F,23%,29.95 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1495227060,5/19/2017 1:51 PM,86.0 °F,42.8 °F,22%,29.94 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1495230420,5/19/2017 2:47 PM,87.8 °F,42.8 °F,21%,29.92 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1495234020,5/19/2017 3:47 PM,89.6 °F,44.6 °F,21%,29.91 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1495237620,5/19/2017 4:47 PM,87.8 °F,37.4 °F,17%,29.90 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1495241220,5/19/2017 5:47 PM,86.0 °F,41.0 °F,20%,29.90 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1495244820,5/19/2017 6:47 PM,84.2 °F,42.8 °F,23%,29.90 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1495248840,5/19/2017 7:54 PM,78.8 °F,39.2 °F,24%,29.92 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1495252620,5/19/2017 8:57 PM,69.8 °F,42.8 °F,38%,29.94 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1495255620,5/19/2017 9:47 PM,69.8 °F,48.2 °F,46%,29.96 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Clear
1495115280,5/18/2017 6:48 AM,50.0 °F,41.0 °F,71%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495118820,5/18/2017 7:47 AM,55.4 °F,42.8 °F,63%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495122420,5/18/2017 8:47 AM,59.0 °F,44.6 °F,59%,30.04 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1495126200,5/18/2017 9:50 AM,64.4 °F,42.8 °F,45%,30.04 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Clear
1495129800,5/18/2017 10:50 AM,68.0 °F,42.8 °F,40%,30.02 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1495133220,5/18/2017 11:47 AM,73.4 °F,44.6 °F,36%,30.01 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1495136820,5/18/2017 12:47 PM,75.2 °F,48.2 °F,38%,29.99 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1495140420,5/18/2017 1:47 PM,78.8 °F,46.4 °F,32%,29.96 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1495144020,5/18/2017 2:47 PM,80.6 °F,44.6 °F,28%,29.95 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1495147620,5/18/2017 3:47 PM,80.6 °F,42.8 °F,26%,29.93 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1495151220,5/18/2017 4:47 PM,80.6 °F,42.8 °F,26%,29.92 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Clear
1495154820,5/18/2017 5:47 PM,78.8 °F,39.2 °F,24%,29.91 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Clear
1495158420,5/18/2017 6:47 PM,77.0 °F,41.0 °F,28%,29.92 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1495162020,5/18/2017 7:47 PM,73.4 °F,41.0 °F,31%,29.93 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1495165620,5/18/2017 8:47 PM,68.0 °F,39.2 °F,35%,29.94 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Clear
1495169220,5/18/2017 9:47 PM,66.2 °F,41.0 °F,40%,29.96 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1495028820,5/17/2017 6:47 AM,53.6 °F,46.4 °F,77%,30.07 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1495032420,5/17/2017 7:47 AM,53.6 °F,46.4 °F,77%,30.08 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1495036020,5/17/2017 8:47 AM,55.4 °F,48.2 °F,77%,30.09 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1495039620,5/17/2017 9:47 AM,59.0 °F,46.4 °F,63%,30.09 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1495043220,5/17/2017 10:47 AM,62.6 °F,46.4 °F,55%,30.08 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1495047000,5/17/2017 11:50 AM,66.2 °F,46.4 °F,49%,30.08 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1495050540,5/17/2017 12:49 PM,68.0 °F,46.4 °F,46%,30.07 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1495054200,5/17/2017 1:50 PM,69.8 °F,46.4 °F,43%,30.04 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1495057800,5/17/2017 2:50 PM,71.6 °F,44.6 °F,38%,30.02 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1495061400,5/17/2017 3:50 PM,71.6 °F,42.8 °F,35%,30.01 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1495065000,5/17/2017 4:50 PM,69.8 °F,42.8 °F,38%,30.00 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1495068960,5/17/2017 5:56 PM,69.8 °F,35.6 °F,28%,30.00 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
1495072200,5/17/2017 6:50 PM,68.0 °F,39.2 °F,35%,29.99 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1495075800,5/17/2017 7:50 PM,62.6 °F,39.2 °F,42%,30.00 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1495079400,5/17/2017 8:50 PM,59.0 °F,42.8 °F,55%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1495083000,5/17/2017 9:50 PM,57.2 °F,44.6 °F,63%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1494942420,5/16/2017 6:47 AM,51.8 °F,44.6 °F,76%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1494946020,5/16/2017 7:47 AM,55.4 °F,44.6 °F,67%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1494949920,5/16/2017 8:52 AM,57.2 °F,42.8 °F,59%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1494952200,5/16/2017 9:30 AM,60.8 °F,44.6 °F,55%,30.08 in,10.0 mi,SE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1494953460,5/16/2017 9:51 AM,60.8 °F,44.6 °F,55%,30.08 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1494957300,5/16/2017 10:55 AM,62.6 °F,44.6 °F,52%,30.08 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1494960600,5/16/2017 11:50 AM,62.6 °F,44.6 °F,52%,30.09 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
1494964020,5/16/2017 12:47 PM,60.8 °F,48.2 °F,63%,30.09 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
1494967620,5/16/2017 1:47 PM,60.8 °F,50.0 °F,68%,30.10 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Overcast
1494971400,5/16/2017 2:50 PM,62.6 °F,50.0 °F,63%,30.10 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Overcast
1494978600,5/16/2017 4:50 PM,62.6 °F,50.0 °F,63%,30.09 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
1494982200,5/16/2017 5:50 PM,60.8 °F,48.2 °F,63%,30.10 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
1494985920,5/16/2017 6:52 PM,60.8 °F,48.2 °F,63%,30.09 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Overcast
1494993120,5/16/2017 8:52 PM,57.2 °F,50.0 °F,77%,30.10 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Overcast
1494996720,5/16/2017 9:52 PM,57.2 °F,50.0 °F,77%,30.11 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1494856020,5/15/2017 6:47 AM,48.2 °F,41.0 °F,76%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1494859800,5/15/2017 7:50 AM,53.6 °F,44.6 °F,72%,29.91 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1494863220,5/15/2017 8:47 AM,55.4 °F,44.6 °F,67%,29.91 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494867000,5/15/2017 9:50 AM,57.2 °F,44.6 °F,63%,29.92 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Partly Cloudy
1494871140,5/15/2017 10:59 AM,64.4 °F,42.8 °F,45%,29.92 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Partly Cloudy
1494874020,5/15/2017 11:47 AM,66.2 °F,44.6 °F,46%,29.92 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Partly Cloudy
1494875520,5/15/2017 12:12 PM,66.2 °F,44.6 °F,46%,29.92 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1494877980,5/15/2017 12:53 PM,68.0 °F,44.6 °F,43%,29.92 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1494881220,5/15/2017 1:47 PM,69.8 °F,44.6 °F,40%,29.91 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1494884820,5/15/2017 2:47 PM,71.6 °F,48.2 °F,43%,29.90 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Scattered Clouds
1494888420,5/15/2017 3:47 PM,69.8 °F,48.2 °F,46%,29.90 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494892020,5/15/2017 4:47 PM,68.0 °F,46.4 °F,46%,29.91 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1494895620,5/15/2017 5:47 PM,64.4 °F,46.4 °F,52%,29.93 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1494899520,5/15/2017 6:52 PM,59.0 °F,46.4 °F,63%,29.97 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1494903120,5/15/2017 7:52 PM,59.0 °F,46.4 °F,63%,29.97 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1494906420,5/15/2017 8:47 PM,55.4 °F,44.6 °F,67%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1494910440,5/15/2017 9:54 PM,53.6 °F,44.6 °F,72%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1494769800,5/14/2017 6:50 AM,51.8 °F,42.8 °F,71%,29.96 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1494773220,5/14/2017 7:47 AM,53.6 °F,42.8 °F,67%,29.96 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1494776820,5/14/2017 8:47 AM,57.2 °F,41.0 °F,55%,29.96 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1494780420,5/14/2017 9:47 AM,59.0 °F,42.8 °F,55%,29.96 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1494782160,5/14/2017 10:16 AM,60.8 °F,41.0 °F,48%,29.96 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494784020,5/14/2017 10:47 AM,60.8 °F,41.0 °F,48%,29.95 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1494788340,5/14/2017 11:59 AM,66.2 °F,41.0 °F,40%,29.94 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1494791940,5/14/2017 12:59 PM,66.2 °F,41.0 °F,40%,29.93 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1494795300,5/14/2017 1:55 PM,66.2 °F,42.8 °F,43%,29.92 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1494798420,5/14/2017 2:47 PM,68.0 °F,44.6 °F,43%,29.91 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Scattered Clouds
1494802320,5/14/2017 3:52 PM,66.2 °F,42.8 °F,43%,29.91 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494805620,5/14/2017 4:47 PM,68.0 °F,44.6 °F,43%,29.90 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Scattered Clouds
1494809220,5/14/2017 5:47 PM,62.6 °F,42.8 °F,48%,29.91 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494812820,5/14/2017 6:47 PM,60.8 °F,44.6 °F,55%,29.92 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494816600,5/14/2017 7:50 PM,60.8 °F,44.6 °F,55%,29.93 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1494820200,5/14/2017 8:50 PM,57.2 °F,42.8 °F,59%,29.94 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1494824280,5/14/2017 9:58 PM,55.4 °F,44.6 °F,67%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1494683220,5/13/2017 6:47 AM,51.8 °F,39.2 °F,62%,30.13 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1494686820,5/13/2017 7:47 AM,53.6 °F,39.2 °F,58%,30.14 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1494597120,5/12/2017 6:52 AM,55.4 °F,46.4 °F,72%,30.19 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1494600480,5/12/2017 7:48 AM,57.2 °F,44.6 °F,63%,30.19 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494607800,5/12/2017 9:50 AM,60.8 °F,42.8 °F,52%,30.19 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494614820,5/12/2017 11:47 AM,64.4 °F,39.2 °F,40%,30.17 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494622080,5/12/2017 1:48 PM,64.4 °F,37.4 °F,37%,30.15 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1494629220,5/12/2017 3:47 PM,66.2 °F,37.4 °F,35%,30.13 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Scattered Clouds
1494632820,5/12/2017 4:47 PM,64.4 °F,39.2 °F,40%,30.13 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1494636420,5/12/2017 5:47 PM,62.6 °F,39.2 °F,42%,30.13 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1494640020,5/12/2017 6:47 PM,60.8 °F,41.0 °F,48%,30.13 in,10.0 mi,NW,11.5 mph,17.3 mph,N/A,	 ,Scattered Clouds
1494643620,5/12/2017 7:47 PM,57.2 °F,41.0 °F,55%,30.13 in,10.0 mi,NW,11.5 mph,17.3 mph,N/A,	 ,Scattered Clouds
1494647220,5/12/2017 8:47 PM,55.4 °F,42.8 °F,63%,30.14 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494650820,5/12/2017 9:47 PM,55.4 °F,44.6 °F,67%,30.14 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494510420,5/11/2017 6:47 AM,55.4 °F,50.0 °F,82%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1494514020,5/11/2017 7:47 AM,59.0 °F,50.0 °F,72%,30.18 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1494517620,5/11/2017 8:47 AM,62.6 °F,50.0 °F,63%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1494524880,5/11/2017 10:48 AM,64.4 °F,50.0 °F,59%,30.16 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1494528900,5/11/2017 11:55 AM,69.8 °F,50.0 °F,49%,30.16 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1494532200,5/11/2017 12:50 PM,71.6 °F,50.0 °F,46%,30.15 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494539820,5/11/2017 2:57 PM,71.6 °F,51.8 °F,50%,30.15 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494546720,5/11/2017 4:52 PM,68.0 °F,50.0 °F,52%,30.12 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494550140,5/11/2017 5:49 PM,68.0 °F,51.8 °F,56%,30.12 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494553740,5/11/2017 6:49 PM,64.4 °F,50.0 °F,59%,30.12 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1494557400,5/11/2017 7:50 PM,60.8 °F,51.8 °F,72%,30.14 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494560820,5/11/2017 8:47 PM,60.8 °F,50.0 °F,68%,30.15 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494564600,5/11/2017 9:50 PM,59.0 °F,50.0 °F,72%,30.16 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494424020,5/10/2017 6:47 AM,53.6 °F,48.2 °F,82%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1494424080,5/10/2017 6:48 AM,53.6 °F,48.2 °F,82%,30.01 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1494427620,5/10/2017 7:47 AM,59.0 °F,48.2 °F,67%,30.02 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1494431220,5/10/2017 8:47 AM,60.8 °F,48.2 °F,63%,30.03 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494435000,5/10/2017 9:50 AM,64.4 °F,50.0 °F,59%,30.04 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494442020,5/10/2017 11:47 AM,69.8 °F,50.0 °F,49%,30.05 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494444060,5/10/2017 12:21 PM,69.8 °F,50.0 °F,49%,30.05 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494449280,5/10/2017 1:48 PM,69.8 °F,50.0 °F,49%,30.05 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1494456480,5/10/2017 3:48 PM,71.6 °F,48.2 °F,43%,30.05 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1494467220,5/10/2017 6:47 PM,68.0 °F,50.0 °F,52%,30.06 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1494470820,5/10/2017 7:47 PM,64.4 °F,50.0 °F,59%,30.07 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1494474420,5/10/2017 8:47 PM,62.6 °F,50.0 °F,63%,30.09 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1494478020,5/10/2017 9:47 PM,60.8 °F,50.0 °F,68%,30.12 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1494337620,5/9/2017 6:47 AM,53.6 °F,46.4 °F,77%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1494341220,5/9/2017 7:47 AM,59.0 °F,48.2 °F,67%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
