Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498913220,7/1/2017 5:47 AM,75.2 °F,30.2 °F,19%,29.79 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475502420,10/3/2016 6:47 AM,68.0 °F,55.4 °F,64%,29.84 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Clear
1475506020,10/3/2016 7:47 AM,69.8 °F,55.4 °F,60%,29.87 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Clear
1475509620,10/3/2016 8:47 AM,71.6 °F,57.2 °F,60%,29.87 in,10.0 mi,SSE,10.4 mph,  -,N/A,	 ,Clear
1475513220,10/3/2016 9:47 AM,77.0 °F,51.8 °F,41%,29.88 in,20.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1475516820,10/3/2016 10:47 AM,78.8 °F,46.4 °F,32%,29.88 in,20.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1475520420,10/3/2016 11:47 AM,80.6 °F,42.8 °F,26%,29.87 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1475524020,10/3/2016 12:47 PM,82.4 °F,35.6 °F,19%,29.86 in,10.0 mi,SW,13.8 mph,  -,N/A,	 ,Clear
1475527620,10/3/2016 1:47 PM,82.4 °F,28.4 °F,14%,29.83 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Clear
1475531220,10/3/2016 2:47 PM,84.2 °F,21.2 °F,10%,29.82 in,20.0 mi,WSW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1475534820,10/3/2016 3:47 PM,84.2 °F,19.4 °F,9%,29.80 in,20.0 mi,WSW,10.4 mph,  -,N/A,	 ,Partly Cloudy
1475538420,10/3/2016 4:47 PM,84.2 °F,17.6 °F,8%,29.79 in,20.0 mi,West,11.5 mph,  -,N/A,	 ,Partly Cloudy
1475542020,10/3/2016 5:47 PM,80.6 °F,17.6 °F,10%,29.79 in,20.0 mi,WSW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1475545620,10/3/2016 6:47 PM,77.0 °F,28.4 °F,17%,29.79 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1475549220,10/3/2016 7:47 PM,71.6 °F,28.4 °F,20%,29.80 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Clear
1475552820,10/3/2016 8:47 PM,73.4 °F,26.6 °F,18%,29.81 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1475412420,10/2/2016 5:47 AM,69.8 °F,50.0 °F,49%,29.93 in,10.0 mi,NE,6.9 mph,  -,N/A,	 ,Scattered Clouds
1475416020,10/2/2016 6:47 AM,69.8 °F,51.8 °F,53%,29.93 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1475419620,10/2/2016 7:47 AM,73.4 °F,53.6 °F,50%,29.98 in,10.0 mi,WSW,18.4 mph,  -,N/A,Rain,Light Rain
1475420400,10/2/2016 8:00 AM,73.4 °F,59.0 °F,61%,29.95 in,10.0 mi,NNE,13.8 mph,  -,N/A,Rain,Light Rain
1475423220,10/2/2016 8:47 AM,73.4 °F,60.8 °F,65%,29.96 in,10.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1475424120,10/2/2016 9:02 AM,75.2 °F,60.8 °F,61%,29.99 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1475426820,10/2/2016 9:47 AM,75.2 °F,64.4 °F,69%,29.96 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1475430420,10/2/2016 10:47 AM,82.4 °F,62.6 °F,51%,29.94 in,10.0 mi,NE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1475432280,10/2/2016 11:18 AM,84.2 °F,57.2 °F,40%,29.96 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475434020,10/2/2016 11:47 AM,77.0 °F,68.0 °F,74%,29.94 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475434800,10/2/2016 12:00 PM,77.0 °F,68.0 °F,74%,29.94 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475437620,10/2/2016 12:47 PM,77.0 °F,68.0 °F,74%,29.94 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1475441220,10/2/2016 1:47 PM,78.8 °F,66.2 °F,65%,29.92 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1475444820,10/2/2016 2:47 PM,77.0 °F,66.2 °F,69%,29.90 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1475448420,10/2/2016 3:47 PM,73.4 °F,69.8 °F,88%,29.90 in,6.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
1475452020,10/2/2016 4:47 PM,73.4 °F,68.0 °F,83%,29.87 in,20.0 mi,NE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475455620,10/2/2016 5:47 PM,73.4 °F,68.0 °F,83%,29.86 in,20.0 mi,NE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475459220,10/2/2016 6:47 PM,73.4 °F,66.2 °F,78%,29.86 in,15.0 mi,NE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1475462820,10/2/2016 7:47 PM,71.6 °F,68.0 °F,88%,29.85 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1475466420,10/2/2016 8:47 PM,73.4 °F,66.2 °F,78%,29.85 in,15.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1475326020,10/1/2016 5:47 AM,71.6 °F,57.2 °F,60%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1475329620,10/1/2016 6:47 AM,71.6 °F,57.2 °F,60%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1475333220,10/1/2016 7:47 AM,75.2 °F,57.2 °F,53%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475336820,10/1/2016 8:47 AM,78.8 °F,57.2 °F,47%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475340420,10/1/2016 9:47 AM,84.2 °F,57.2 °F,40%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475344020,10/1/2016 10:47 AM,86.0 °F,57.2 °F,37%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1475347620,10/1/2016 11:47 AM,89.6 °F,55.4 °F,31%,29.99 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Partly Cloudy
1475351220,10/1/2016 12:47 PM,91.4 °F,51.8 °F,26%,29.96 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1475354820,10/1/2016 1:47 PM,91.4 °F,51.8 °F,26%,29.92 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1475358420,10/1/2016 2:47 PM,95.0 °F,46.4 °F,19%,29.91 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Clear
1475362020,10/1/2016 3:47 PM,95.0 °F,46.4 °F,19%,29.89 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1475365620,10/1/2016 4:47 PM,95.0 °F,44.6 °F,18%,29.87 in,20.0 mi,WSW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1475369220,10/1/2016 5:47 PM,93.2 °F,44.6 °F,19%,29.87 in,20.0 mi,WSW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1475372820,10/1/2016 6:47 PM,89.6 °F,46.4 °F,22%,29.87 in,20.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1475376420,10/1/2016 7:47 PM,86.0 °F,48.2 °F,27%,29.88 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475380020,10/1/2016 8:47 PM,86.0 °F,46.4 °F,25%,29.90 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475239620,9/30/2016 5:47 AM,71.6 °F,60.8 °F,69%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475243220,9/30/2016 6:47 AM,71.6 °F,60.8 °F,69%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1475246820,9/30/2016 7:47 AM,77.0 °F,62.6 °F,61%,30.07 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Partly Cloudy
1475250420,9/30/2016 8:47 AM,80.6 °F,59.0 °F,48%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1475254020,9/30/2016 9:47 AM,84.2 °F,59.0 °F,42%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1475257620,9/30/2016 10:47 AM,86.0 °F,59.0 °F,40%,30.06 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1475261220,9/30/2016 11:47 AM,89.6 °F,57.2 °F,33%,30.04 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Partly Cloudy
1475264820,9/30/2016 12:47 PM,91.4 °F,57.2 °F,31%,30.00 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Scattered Clouds
1475268420,9/30/2016 1:47 PM,95.0 °F,55.4 °F,26%,29.96 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1475272020,9/30/2016 2:47 PM,95.0 °F,57.2 °F,28%,29.94 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475279220,9/30/2016 4:47 PM,93.2 °F,51.8 °F,24%,29.91 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Scattered Clouds
1475282820,9/30/2016 5:47 PM,91.4 °F,50.0 °F,24%,29.91 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Scattered Clouds
1475290020,9/30/2016 7:47 PM,84.2 °F,55.4 °F,37%,29.93 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Partly Cloudy
1475293620,9/30/2016 8:47 PM,82.4 °F,57.2 °F,42%,29.95 in,10.0 mi,East,13.8 mph,  -,N/A,	 ,Partly Cloudy
1475153220,9/29/2016 5:47 AM,77.0 °F,64.4 °F,65%,30.03 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
1475156820,9/29/2016 6:47 AM,75.2 °F,66.2 °F,73%,30.05 in,20.0 mi,WSW,5.8 mph,  -,N/A,	 ,Overcast
1475160420,9/29/2016 7:47 AM,77.0 °F,62.6 °F,61%,30.08 in,20.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1475164020,9/29/2016 8:47 AM,73.4 °F,68.0 °F,83%,30.14 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Overcast
1475167620,9/29/2016 9:47 AM,75.2 °F,68.0 °F,78%,30.13 in,10.0 mi,NE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1475171220,9/29/2016 10:47 AM,78.8 °F,66.2 °F,65%,30.11 in,10.0 mi,NNE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1475174820,9/29/2016 11:47 AM,82.4 °F,64.4 °F,54%,30.10 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1475178420,9/29/2016 12:47 PM,86.0 °F,60.8 °F,43%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1475182020,9/29/2016 1:47 PM,87.8 °F,57.2 °F,35%,30.06 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1475185620,9/29/2016 2:47 PM,91.4 °F,55.4 °F,29%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1475189220,9/29/2016 3:47 PM,91.4 °F,53.6 °F,28%,30.01 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Scattered Clouds
1475192820,9/29/2016 4:47 PM,91.4 °F,51.8 °F,26%,29.99 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1475196420,9/29/2016 5:47 PM,91.4 °F,53.6 °F,28%,29.98 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475203620,9/29/2016 7:47 PM,86.0 °F,55.4 °F,35%,30.01 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475207220,9/29/2016 8:47 PM,84.2 °F,55.4 °F,37%,30.02 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1475070420,9/28/2016 6:47 AM,71.6 °F,57.2 °F,60%,29.96 in,30.0 mi,NE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1475074020,9/28/2016 7:47 AM,75.2 °F,59.0 °F,57%,29.98 in,20.0 mi,NE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1475077620,9/28/2016 8:47 AM,78.8 °F,57.2 °F,47%,29.99 in,20.0 mi,NE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1475081220,9/28/2016 9:47 AM,84.2 °F,57.2 °F,40%,29.99 in,20.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1475084820,9/28/2016 10:47 AM,87.8 °F,55.4 °F,33%,29.98 in,20.0 mi,East,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1475088420,9/28/2016 11:47 AM,91.4 °F,55.4 °F,29%,29.96 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1475092020,9/28/2016 12:47 PM,93.2 °F,55.4 °F,28%,29.94 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1475095620,9/28/2016 1:47 PM,95.0 °F,53.6 °F,25%,29.92 in,10.0 mi,South,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1475099220,9/28/2016 2:47 PM,93.2 °F,53.6 °F,26%,29.92 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1475102820,9/28/2016 3:47 PM,95.0 °F,53.6 °F,25%,29.91 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1475106420,9/28/2016 4:47 PM,95.0 °F,53.6 °F,25%,29.91 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1475110020,9/28/2016 5:47 PM,89.6 °F,53.6 °F,29%,29.92 in,10.0 mi,SSE,23.0 mph,  -,N/A,	 ,Mostly Cloudy
1475113620,9/28/2016 6:47 PM,87.8 °F,55.4 °F,33%,29.94 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1475117220,9/28/2016 7:47 PM,84.2 °F,59.0 °F,42%,29.96 in,10.0 mi,East,20.7 mph,  -,N/A,	 ,Mostly Cloudy
1475120820,9/28/2016 8:47 PM,82.4 °F,60.8 °F,48%,29.96 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1474980420,9/27/2016 5:47 AM,69.8 °F,48.2 °F,46%,30.01 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Clear
1474984020,9/27/2016 6:47 AM,73.4 °F,48.2 °F,41%,30.04 in,20.0 mi,East,19.6 mph,25.3 mph,N/A,	 ,Mostly Cloudy
1474987620,9/27/2016 7:47 AM,73.4 °F,48.2 °F,41%,30.02 in,20.0 mi,ENE,19.6 mph,  -,N/A,	 ,Mostly Cloudy
1474991220,9/27/2016 8:47 AM,75.2 °F,48.2 °F,38%,30.03 in,10.0 mi,ENE,20.7 mph,  -,N/A,	 ,Mostly Cloudy
1474994820,9/27/2016 9:47 AM,77.0 °F,50.0 °F,39%,30.04 in,10.0 mi,East,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1474998420,9/27/2016 10:47 AM,77.0 °F,50.0 °F,39%,30.01 in,6.0 mi,ENE,27.6 mph,34.5 mph,N/A,	 ,Mostly Cloudy
1475002020,9/27/2016 11:47 AM,78.8 °F,51.8 °F,39%,30.00 in,10.0 mi,ESE,13.8 mph,  -,N/A,	 ,Clear
1475005620,9/27/2016 12:47 PM,78.8 °F,51.8 °F,39%,29.97 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Clear
1475009220,9/27/2016 1:47 PM,84.2 °F,51.8 °F,33%,29.93 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Scattered Clouds
1475012820,9/27/2016 2:47 PM,87.8 °F,50.0 °F,27%,29.91 in,10.0 mi,East,13.8 mph,  -,N/A,	 ,Scattered Clouds
1475016420,9/27/2016 3:47 PM,87.8 °F,50.0 °F,27%,29.89 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1475020020,9/27/2016 4:47 PM,87.8 °F,50.0 °F,27%,29.88 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1475023620,9/27/2016 5:47 PM,86.0 °F,51.8 °F,31%,29.88 in,10.0 mi,ESE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1475027220,9/27/2016 6:47 PM,80.6 °F,53.6 °F,39%,29.90 in,10.0 mi,South,17.3 mph,  -,N/A,Thunderstorm,Mostly Cloudy
1475030820,9/27/2016 7:47 PM,80.6 °F,50.0 °F,34%,29.91 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1475034420,9/27/2016 8:47 PM,78.8 °F,50.0 °F,36%,29.91 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1474894020,9/26/2016 5:47 AM,80.6 °F,50.0 °F,34%,30.05 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1474897620,9/26/2016 6:47 AM,80.6 °F,48.2 °F,32%,30.06 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1474901220,9/26/2016 7:47 AM,80.6 °F,51.8 °F,37%,30.07 in,15.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1474904820,9/26/2016 8:47 AM,82.4 °F,51.8 °F,35%,30.08 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Partly Cloudy
1474908420,9/26/2016 9:47 AM,84.2 °F,51.8 °F,33%,30.09 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Partly Cloudy
1474912020,9/26/2016 10:47 AM,84.2 °F,50.0 °F,30%,30.09 in,6.0 mi,East,17.3 mph,  -,N/A,	 ,Overcast
1474915620,9/26/2016 11:47 AM,86.0 °F,48.2 °F,27%,30.07 in,15.0 mi,East,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1474919220,9/26/2016 12:47 PM,86.0 °F,48.2 °F,27%,30.04 in,15.0 mi,ESE,15.0 mph,  -,N/A,	 ,Mostly Cloudy
1474923300,9/26/2016 1:55 PM,86.0 °F,48.2 °F,27%,30.01 in,15.0 mi,ESE,20.7 mph,28.8 mph,N/A,	 ,Mostly Cloudy
1474926420,9/26/2016 2:47 PM,84.2 °F,48.2 °F,29%,30.01 in,15.0 mi,ESE,23.0 mph,34.5 mph,N/A,	 ,Mostly Cloudy
1474930020,9/26/2016 3:47 PM,80.6 °F,50.0 °F,34%,30.00 in,15.0 mi,East,23.0 mph,35.7 mph,N/A,	 ,Mostly Cloudy
1474933620,9/26/2016 4:47 PM,78.8 °F,51.8 °F,39%,29.99 in,15.0 mi,East,27.6 mph,32.2 mph,N/A,	 ,Mostly Cloudy
1474937220,9/26/2016 5:47 PM,77.0 °F,53.6 °F,44%,29.99 in,15.0 mi,East,17.3 mph,28.8 mph,N/A,	 ,Mostly Cloudy
1474940820,9/26/2016 6:47 PM,77.0 °F,53.6 °F,44%,29.98 in,15.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1474944420,9/26/2016 7:47 PM,77.0 °F,48.2 °F,36%,29.99 in,15.0 mi,ESE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1474948020,9/26/2016 8:47 PM,77.0 °F,48.2 °F,36%,30.00 in,15.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1474807620,9/25/2016 5:47 AM,64.4 °F,39.2 °F,40%,29.97 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Clear
1474811220,9/25/2016 6:47 AM,62.6 °F,37.4 °F,39%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1474814820,9/25/2016 7:47 AM,71.6 °F,39.2 °F,31%,30.00 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Clear
1474818420,9/25/2016 8:47 AM,80.6 °F,35.6 °F,20%,30.01 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1474822020,9/25/2016 9:47 AM,84.2 °F,35.6 °F,18%,30.01 in,10.0 mi,North,16.1 mph,  -,N/A,	 ,Clear
1474825620,9/25/2016 10:47 AM,89.6 °F,32.0 °F,13%,30.00 in,10.0 mi,NNW,19.6 mph,  -,N/A,	 ,Clear
1474832820,9/25/2016 12:47 PM,91.4 °F,32.0 °F,12%,29.96 in,10.0 mi,NE,9.2 mph,  -,N/A,	 ,Clear
1474836420,9/25/2016 1:47 PM,93.2 °F,30.2 °F,11%,29.94 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1474840020,9/25/2016 2:47 PM,93.2 °F,30.2 °F,11%,29.92 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1474843620,9/25/2016 3:47 PM,93.2 °F,30.2 °F,11%,29.91 in,30.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1474847220,9/25/2016 4:47 PM,95.0 °F,30.2 °F,10%,29.90 in,30.0 mi,NNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1474850820,9/25/2016 5:47 PM,93.2 °F,30.2 °F,11%,29.89 in,30.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1474854420,9/25/2016 6:47 PM,91.4 °F,30.2 °F,11%,29.90 in,15.0 mi,WNW,5.8 mph,  -,N/A,	 ,Partly Cloudy
1474858020,9/25/2016 7:47 PM,89.6 °F,32.0 °F,13%,29.93 in,15.0 mi,West,8.1 mph,  -,N/A,	 ,Partly Cloudy
1474861620,9/25/2016 8:47 PM,87.8 °F,32.0 °F,14%,29.94 in,15.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1474861680,9/25/2016 8:48 PM,87.8 °F,32.0 °F,14%,29.94 in,15.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1474721220,9/24/2016 5:47 AM,57.2 °F,35.6 °F,44%,29.99 in,10.0 mi,NE,8.1 mph,  -,N/A,	 ,Clear
1474724820,9/24/2016 6:47 AM,59.0 °F,33.8 °F,39%,30.02 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Clear
1474728420,9/24/2016 7:47 AM,62.6 °F,37.4 °F,39%,		-,10.0 mi,East,5.8 mph,  -,N/A,	 ,Clear
1474732020,9/24/2016 8:47 AM,68.0 °F,32.0 °F,26%,		-,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1474735620,9/24/2016 9:47 AM,73.4 °F,32.0 °F,22%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1474739220,9/24/2016 10:47 AM,78.8 °F,28.4 °F,16%,30.03 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1474742820,9/24/2016 11:47 AM,82.4 °F,28.4 °F,14%,30.01 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Clear
1474746420,9/24/2016 12:47 PM,84.2 °F,21.2 °F,10%,29.99 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Clear
1474750020,9/24/2016 1:47 PM,86.0 °F,24.8 °F,11%,29.96 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Clear
1474753620,9/24/2016 2:47 PM,86.0 °F,24.8 °F,11%,29.94 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1474757220,9/24/2016 3:47 PM,87.8 °F,26.6 °F,11%,29.92 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1474760820,9/24/2016 4:47 PM,87.8 °F,28.4 °F,12%,29.91 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Clear
1474764420,9/24/2016 5:47 PM,87.8 °F,28.4 °F,12%,29.91 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Clear
1474768020,9/24/2016 6:47 PM,84.2 °F,30.2 °F,14%,29.90 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1474771620,9/24/2016 7:47 PM,80.6 °F,33.8 °F,18%,29.92 in,15.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1474775220,9/24/2016 8:47 PM,77.0 °F,37.4 °F,24%,29.94 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1474634820,9/23/2016 5:47 AM,75.2 °F,64.4 °F,69%,29.83 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1474638420,9/23/2016 6:47 AM,73.4 °F,60.8 °F,65%,29.86 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1474642020,9/23/2016 7:47 AM,75.2 °F,33.8 °F,22%,29.88 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1474645620,9/23/2016 8:47 AM,78.8 °F,33.8 °F,20%,29.89 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1474649220,9/23/2016 9:47 AM,82.4 °F,30.2 °F,15%,29.92 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1474652820,9/23/2016 10:47 AM,78.8 °F,21.2 °F,12%,29.94 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1474656420,9/23/2016 11:47 AM,78.8 °F,23.0 °F,13%,29.93 in,10.0 mi,WNW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1474660020,9/23/2016 12:47 PM,82.4 °F,23.0 °F,11%,29.91 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1474663620,9/23/2016 1:47 PM,84.2 °F,15.8 °F,8%,29.90 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Scattered Clouds
1474667220,9/23/2016 2:47 PM,84.2 °F,21.2 °F,10%,29.89 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1474674420,9/23/2016 4:47 PM,86.0 °F,10.4 °F,6%,29.88 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Clear
1474678020,9/23/2016 5:47 PM,84.2 °F,14.0 °F,7%,29.88 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
1474681620,9/23/2016 6:47 PM,80.6 °F,14.0 °F,8%,29.90 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1474685220,9/23/2016 7:47 PM,78.8 °F,15.8 °F,9%,29.91 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1474688820,9/23/2016 8:47 PM,77.0 °F,17.6 °F,11%,29.92 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1474591620,9/22/2016 5:47 PM,82.4 °F,68.0 °F,62%,29.75 in,10.0 mi,NNE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1474595220,9/22/2016 6:47 PM,78.8 °F,66.2 °F,65%,29.74 in,10.0 mi,NE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1474598820,9/22/2016 7:47 PM,78.8 °F,66.2 °F,65%,29.74 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Partly Cloudy
1474602420,9/22/2016 8:47 PM,80.6 °F,64.4 °F,58%,29.76 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
